trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2538,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-149.05135143504992,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
2539,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-154.7690923010631,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
2540,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-113.64947919347188,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
2541,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-358.34326593662024,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 7}",0
2542,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-62.44109465513522,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
2543,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-138.7426121026265,"{0: 25, 1: 2, 2: 4, 3: 2, 4: 2}",0
2544,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-127.79549752464563,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
2545,False,"{'a': 0.4, 'e': 0.9999999}",30,20,-11.489851869293368,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2546,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-86.54240380709736,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
2547,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-156.11286139629024,"{0: 11, 1: 5, 2: 6, 3: 2, 4: 1}",0
2548,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-171.090676350273,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
2549,False,"{'a': 0.4, 'e': 0.9999999}",20,8,-49.98065835099045,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
2550,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-140.48708743419832,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
2551,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-146.08443006952118,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
2552,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-117.88536593764087,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
2553,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-130.3565964687874,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
2554,False,"{'a': 0.4, 'e': 0.9999999}",30,3,-125.8242616997646,"{0: 13, 1: 6, 2: 7, 3: 0, 4: 1}",1
2555,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-179.22513686272583,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
2556,False,"{'a': 0.4, 'e': 0.9999999}",20,16,5.715853546638337,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-90.51458244318107,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
2558,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-91.34391649049783,"{0: 13, 1: 6, 2: 4, 3: 2, 4: 0}",0
2559,False,"{'a': 0.4, 'e': 0.9999999}",25,7,-62.45360213929955,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 0}",1
2560,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-253.58067265793122,"{0: 8, 1: 4, 2: 2, 3: 1, 4: 5}",0
2561,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-68.06916354392622,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
2562,False,"{'a': 0.4, 'e': 0.9999999}",20,9,-28.11007633583735,"{0: 5, 1: 5, 2: 1, 3: 0, 4: 0}",1
2563,False,"{'a': 0.4, 'e': 0.9999999}",25,11,-119.3267445014596,"{0: 5, 1: 5, 2: 2, 3: 0, 4: 2}",1
2564,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-45.407039574478816,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
2565,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-127.92855389613428,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
2566,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-117.93012784012363,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
2567,False,"{'a': 0.4, 'e': 0.9999999}",25,3,-97.22959394304888,"{0: 14, 1: 3, 2: 2, 3: 2, 4: 1}",1
2568,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-216.99307896444088,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 4}",0
2569,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-41.981548160744296,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
2570,False,"{'a': 0.4, 'e': 0.9999999}",30,17,-34.17824117388664,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
2571,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-51.80993548566308,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
2572,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-182.64707635590787,"{0: 11, 1: 5, 2: 5, 3: 2, 4: 2}",0
2573,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-158.54817804307882,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
2574,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-121.20594961950769,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
2575,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-232.87867163289084,"{0: 19, 1: 6, 2: 6, 3: 0, 4: 4}",0
2576,False,"{'a': 0.4, 'e': 0.9999999}",20,16,5.883121636055961,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-118.64474231856731,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
2578,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-129.02172669078408,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
2579,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-32.59647902968411,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
2580,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-43.948267393205825,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
2581,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-80.51577582834595,"{0: 18, 1: 4, 2: 8, 3: 0, 4: 0}",0
2582,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-111.82702758695464,"{0: 22, 1: 3, 2: 1, 3: 3, 4: 1}",0
2583,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-92.5595624416487,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
2584,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-79.45415751457897,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
2585,False,"{'a': 0.4, 'e': 0.9999999}",30,9,-58.21911145431566,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 1}",1
2586,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-202.1190527102672,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
2587,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-159.55960341715522,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
2588,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-30.041752063451362,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
2589,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-165.15394717754123,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
2590,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-119.14414676480561,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
2591,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-160.27326862779267,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
2592,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-193.582305605077,"{0: 20, 1: 3, 2: 8, 3: 2, 4: 2}",0
2593,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-196.03765042181007,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 3}",0
2594,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-55.77780224109018,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
2595,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-207.92662179503537,"{0: 16, 1: 3, 2: 7, 3: 1, 4: 3}",0
2596,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-118.0745921635043,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
2597,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-90.69451781295082,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
2598,False,"{'a': 0.4, 'e': 0.9999999}",20,7,-30.369337040646005,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
2599,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-118.30061141286699,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
2600,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-65.33378427272494,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
2601,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-180.2919878496245,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
2602,False,"{'a': 0.4, 'e': 0.9999999}",25,12,-44.78250775267012,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
2603,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-112.07788312024529,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
2604,False,"{'a': 0.4, 'e': 0.9999999}",20,13,-23.892106180188932,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
2605,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-128.60057878223645,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
2606,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-104.0253136197744,"{0: 14, 1: 6, 2: 1, 3: 4, 4: 0}",0
2607,False,"{'a': 0.4, 'e': 0.9999999}",25,11,-88.59158296781416,"{0: 7, 1: 1, 2: 3, 3: 3, 4: 0}",1
2608,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-119.26126003719507,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
2609,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-53.95325433991486,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
2610,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-160.6323700204281,"{0: 7, 1: 4, 2: 7, 3: 0, 4: 2}",0
2611,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-196.52193951809113,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
2612,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-234.192216136596,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
2613,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-155.46126817657316,"{0: 11, 1: 2, 2: 2, 3: 3, 4: 2}",0
2614,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-138.61674115945206,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
2615,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-73.39769796138933,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
2616,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-129.4105205611293,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
2617,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-46.52501616963086,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
2618,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-136.40180914075984,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
2619,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-234.70657959990208,"{0: 12, 1: 4, 2: 9, 3: 3, 4: 2}",0
2620,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-107.79334486072355,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",0
2621,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-133.2288976806846,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
2622,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-201.75723838949122,"{0: 8, 1: 1, 2: 6, 3: 3, 4: 2}",0
2623,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-33.09882703395163,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
2624,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-78.27944569252564,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
2625,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-136.20744814706637,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
2626,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-180.25840293326038,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
2627,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-108.95390109600126,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
2628,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-98.75015450863776,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
2629,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-76.65190009598584,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
2630,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-79.80282021445663,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
2631,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-119.55429286258358,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
2632,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-14.241404983906069,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
2633,False,"{'a': 0.4, 'e': 0.9999999}",30,6,-135.03327642953192,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 2}",1
2634,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-214.16248973847019,"{0: 12, 1: 2, 2: 6, 3: 2, 4: 3}",0
2635,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-149.00556750727912,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
2636,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-70.7258523401002,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
2637,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-198.744609448301,"{0: 14, 1: 5, 2: 7, 3: 2, 4: 2}",0
2638,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-186.7246559222726,"{0: 17, 1: 1, 2: 8, 3: 2, 4: 2}",0
2639,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-169.87758789617797,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
2640,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-123.81329113701223,"{0: 20, 1: 8, 2: 6, 3: 0, 4: 1}",0
2641,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-107.9792594410098,"{0: 17, 1: 2, 2: 10, 3: 1, 4: 0}",0
2642,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-182.65910840545246,"{0: 15, 1: 5, 2: 7, 3: 1, 4: 2}",0
2643,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-70.68443231770955,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2644,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-173.97790078755202,"{0: 16, 1: 5, 2: 6, 3: 1, 4: 2}",0
2645,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-118.85941913268744,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
2646,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-120.65720936997033,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
2647,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-152.61925637724744,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
2648,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-104.14720101330596,"{0: 9, 1: 6, 2: 4, 3: 0, 4: 1}",0
2649,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-137.48524688284255,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
2650,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-108.14584630670375,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
2651,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-169.98669510071764,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 4}",0
2652,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-106.93620325675158,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
2653,False,"{'a': 0.4, 'e': 0.9999999}",25,13,-116.1422335861664,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 2}",1
2654,False,"{'a': 0.4, 'e': 0.9999999}",30,11,-69.91218650893991,"{0: 10, 1: 5, 2: 2, 3: 2, 4: 0}",1
2655,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-206.42482696916025,"{0: 18, 1: 5, 2: 6, 3: 5, 4: 1}",0
2656,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-37.52896429399798,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
2657,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-72.58746562815641,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
2658,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-73.31412452369942,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
2659,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-167.2852557661318,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
2660,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-96.96507767625423,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 0}",0
2661,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-88.64940882190368,"{0: 14, 1: 8, 2: 2, 3: 0, 4: 1}",0
2662,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-117.27649911142692,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
2663,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-139.5182502092301,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
2664,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-142.4927208840579,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
2665,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-118.25604939375972,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
2666,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-89.69829763561354,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
2667,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-114.10363899290157,"{0: 13, 1: 6, 2: 4, 3: 1, 4: 1}",0
2668,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-142.661896787902,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
2669,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-143.21236477598768,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
2670,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-116.22828744050895,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
2671,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-73.55937778877008,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
2672,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-251.71442627600373,"{0: 14, 1: 6, 2: 10, 3: 3, 4: 2}",0
2673,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-183.08725693713632,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
2674,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-182.46506176944078,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
2675,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-67.03799240848117,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2676,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-173.41604563399278,"{0: 19, 1: 7, 2: 6, 3: 1, 4: 2}",0
2677,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-88.87409566721747,"{0: 17, 1: 6, 2: 6, 3: 1, 4: 0}",0
2678,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-224.3179689855276,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
2679,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-139.49606443289608,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
2680,False,"{'a': 0.4, 'e': 0.9999999}",30,3,-84.48785308226584,"{0: 18, 1: 2, 2: 6, 3: 0, 4: 1}",1
2681,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-73.95314736694705,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
2682,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-186.42012306167481,"{0: 22, 1: 1, 2: 7, 3: 3, 4: 2}",0
2683,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-97.82454692648936,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
2684,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-129.63156769309637,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
2685,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-175.95531935671798,"{0: 12, 1: 1, 2: 9, 3: 1, 4: 2}",0
2686,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-125.02198398078906,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
2687,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-77.04780335360931,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
2688,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-83.65923694249027,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
2689,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-61.36667444457184,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
2690,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-111.78863031909042,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
2691,False,"{'a': 0.4, 'e': 0.9999999}",20,1,-83.0466756228866,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 0}",1
2692,False,"{'a': 0.4, 'e': 0.9999999}",25,11,-112.57525430697847,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 2}",1
2693,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-123.65079752743462,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
2694,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-62.62429853098828,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
2695,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-84.7547650559347,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
2696,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-57.85807344818059,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
2697,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-102.78495169239692,"{0: 11, 1: 5, 2: 1, 3: 2, 4: 1}",0
2698,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-83.23258117263053,"{0: 17, 1: 4, 2: 1, 3: 2, 4: 1}",0
2699,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-113.06934630179015,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
2700,False,"{'a': 0.4, 'e': 0.9999999}",20,3,-24.55181025916856,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 0}",1
2701,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-212.9651690539451,"{0: 13, 1: 1, 2: 6, 3: 2, 4: 3}",0
2702,False,"{'a': 0.4, 'e': 0.9999999}",20,13,-11.584159611496077,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
2703,False,"{'a': 0.4, 'e': 0.9999999}",25,9,-128.97086132909777,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 2}",1
2704,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-116.56736578923561,"{0: 16, 1: 7, 2: 6, 3: 0, 4: 1}",0
2705,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-120.70420728013113,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
2706,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-133.93053377139617,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
2707,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-124.44051027511597,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
2708,False,"{'a': 0.4, 'e': 0.9999999}",25,13,-13.41885089232697,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
2709,False,"{'a': 0.4, 'e': 0.9999999}",25,12,-56.03364879917761,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
2710,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-199.6475042173307,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 4}",0
2711,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-138.6208833485893,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
2712,False,"{'a': 0.4, 'e': 0.9999999}",25,5,-163.72749738807994,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",1
2713,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-64.92056765422382,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
2714,False,"{'a': 0.4, 'e': 0.9999999}",35,0,-254.3000031129562,"{0: 13, 1: 10, 2: 8, 3: 1, 4: 3}",0
2715,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-78.51384738208212,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
2716,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-156.6487976460944,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
2717,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-57.62586671417859,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
2718,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-83.43352267677894,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
2719,False,"{'a': 0.4, 'e': 0.9999999}",20,3,-134.33511556906262,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 2}",1
2720,False,"{'a': 0.4, 'e': 0.9999999}",25,4,-143.38760602694057,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 3}",1
2721,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-150.71412938044244,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
2722,False,"{'a': 0.4, 'e': 0.9999999}",25,0,-86.76911168413079,"{0: 14, 1: 5, 2: 4, 3: 2, 4: 0}",0
2723,False,"{'a': 0.4, 'e': 0.9999999}",30,0,-174.38469243842383,"{0: 11, 1: 7, 2: 11, 3: 0, 4: 1}",0
2724,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-196.30939523091854,"{0: 7, 1: 3, 2: 7, 3: 0, 4: 3}",0
2725,False,"{'a': 0.4, 'e': 0.9999999}",20,0,-65.89417021073815,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
